generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,s7_mult,s7_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
546,15,256,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2600,0.5812,34.872,1,1123,23628,50.0,50.0,100.0,0.0
546,17,256,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0.076000,1967,75,13,4,620,9.1600,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
546,19,256,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0.076000,1973,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
546,29,256,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6900,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
547,0,256,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0.076000,1966,75,13,4,620,9.4600,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
547,6,256,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.076000,1975,75,13,4,620,12.0000,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
547,15,256,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0.076000,1970,75,13,4,620,1.6900,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
547,19,256,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
547,22,256,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0.076000,1972,75,13,4,620,9.7700,0.7184,43.107,1,1123,23628,25.0,75.0,37.5,62.5
547,25,256,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7800,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
547,29,256,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0.076000,1973,75,13,4,620,9.3000,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
548,1,256,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0.074000,1509,61,13,4,616,9.2300,0.5812,34.872,1,1123,23628,12.5,87.5,100.0,0.0
548,2,256,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,10.3200,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
548,8,256,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0.076000,1968,75,13,4,620,9.8500,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
548,21,256,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0.076000,1973,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
548,25,256,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
548,26,256,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0.076000,1970,75,13,4,620,9.4400,0.7184,43.102,1,1123,23628,37.5,62.5,50.0,50.0
548,29,256,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
549,2,256,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.076000,1970,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
549,13,256,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.075000,1376,60,9,4,614,9.2300,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
549,25,256,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1967,75,13,4,620,9.7600,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
550,1,256,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0.076000,1970,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
550,2,256,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.076000,1971,75,13,4,620,9.0500,0.7184,43.107,1,1123,23628,87.5,12.5,75.0,25.0
550,3,256,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1970,75,13,4,620,11.5300,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
550,7,256,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0.076000,1968,75,13,4,620,9.5200,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
550,9,256,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.076000,1970,75,13,4,620,9.0600,0.7184,43.102,1,1123,23628,87.5,12.5,75.0,25.0
550,15,256,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0.076000,1968,75,13,4,620,9.5800,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
550,16,256,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
550,21,256,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,2.9000,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
551,5,256,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.076000,1975,75,13,4,620,12.0000,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
551,7,256,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3200,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
551,9,256,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.076000,1970,75,13,4,620,8.9800,0.7184,43.102,1,1123,23628,87.5,12.5,75.0,25.0
551,12,256,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0.076000,1970,75,13,4,620,9.3400,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
551,13,256,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3700,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
551,15,256,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0.076000,1967,75,13,4,620,9.1300,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
551,22,256,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0.076000,1972,74,13,4,618,1.6100,0.7184,43.102,1,1123,23628,25.0,75.0,75.0,25.0
551,28,256,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0.076000,1964,75,13,4,620,9.2200,0.7184,43.102,1,1123,23628,0.0,100.0,87.5,12.5
552,3,256,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0.076000,1968,75,13,4,620,9.6000,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
552,13,256,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2500,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
552,15,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.075000,1376,60,9,4,614,8.9800,0.4911,29.467,1,1123,23628,100.0,0.0,87.5,12.5
552,27,256,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2900,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
553,2,256,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2900,0.5812,34.872,1,1123,23628,25.0,75.0,100.0,0.0
553,17,256,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0.076000,1970,75,13,4,620,9.2100,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
553,24,256,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0.076000,1971,75,13,4,620,9.3600,0.7184,43.107,1,1123,23628,62.5,37.5,75.0,25.0
553,26,256,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0.076000,1973,75,13,4,620,9.2900,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
554,5,256,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0.076000,1970,75,13,4,620,9.2200,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
554,6,256,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.075000,1374,60,9,4,614,9.3800,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
554,9,256,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0.076000,1971,75,13,4,620,9.9400,0.7184,43.107,1,1123,23628,25.0,75.0,25.0,75.0
554,15,256,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0.076000,1978,75,13,4,620,10.4400,0.7184,43.107,1,1123,23628,12.5,87.5,37.5,62.5
554,22,256,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0.076000,1969,75,13,4,620,9.7700,0.7184,43.107,1,1123,23628,12.5,87.5,37.5,62.5
554,25,256,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0.076000,1978,75,13,4,620,9.7100,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
555,3,256,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3100,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
555,14,256,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0.076000,1970,75,13,4,620,9.5600,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
555,17,256,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.076000,1973,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
555,21,256,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.076000,1973,75,13,4,620,3.6000,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
555,22,256,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0.076000,1968,75,13,4,620,9.9700,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
555,27,256,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.3500,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
556,19,256,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0.076000,1970,75,13,4,620,9.9300,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
556,26,256,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.076000,1970,75,13,4,620,10.4400,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
557,1,256,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,12.7700,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
557,4,256,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.075000,1374,60,9,4,614,9.5200,0.4911,29.467,1,1123,23628,100.0,0.0,50.0,50.0
557,5,256,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
557,9,256,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3900,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
557,18,256,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.076000,1962,75,13,4,620,9.7100,0.7184,43.107,1,1123,23628,0.0,100.0,37.5,62.5
557,21,256,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.3000,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
557,24,256,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.076000,1975,75,13,4,620,1.6900,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
558,4,256,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
558,7,256,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0.076000,1967,75,13,4,620,9.6300,0.7184,43.107,1,1123,23628,75.0,25.0,37.5,62.5
558,10,256,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2300,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
558,12,256,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.076000,1966,75,13,4,620,9.3800,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
558,14,256,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7700,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
558,19,256,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2300,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
558,28,256,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0.076000,1967,75,13,4,620,9.4600,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
559,11,256,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0.076000,1973,75,13,4,620,12.1100,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
559,17,256,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0.074000,1509,61,13,4,616,9.2300,0.5812,34.872,1,1123,23628,12.5,87.5,100.0,0.0
559,25,256,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.075000,1382,60,9,4,614,9.8600,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
559,29,256,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0.076000,1973,75,13,4,620,2.0300,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
560,3,256,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0.076000,1963,75,13,4,620,9.6900,0.7184,43.107,1,1123,23628,0.0,100.0,37.5,62.5
560,4,256,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1981,75,13,4,620,12.2200,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
560,6,256,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0.076000,1981,75,13,4,620,9.9000,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
560,9,256,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.3500,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
560,14,256,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1978,75,13,4,620,14.2800,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
561,10,256,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0.076000,1970,75,13,4,620,1.7400,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
561,11,256,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2900,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
561,12,256,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2300,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
561,21,256,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.075000,1376,60,9,4,614,9.6900,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
561,26,256,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.076000,1964,75,13,4,620,10.4400,0.7184,43.102,1,1123,23628,0.0,100.0,37.5,62.5
561,28,256,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0.076000,1970,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
562,1,256,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
562,11,256,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.076000,1970,75,13,4,620,9.7900,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
562,21,256,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0.076000,1970,75,13,4,620,9.7000,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
563,3,256,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.076000,1968,75,13,4,620,9.6800,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
563,5,256,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2500,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
564,5,256,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.076000,1970,75,13,4,620,9.3100,0.7184,43.102,1,1123,23628,75.0,25.0,87.5,12.5
564,10,256,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0.076000,1973,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
564,11,256,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0.076000,1968,75,13,4,620,9.7600,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
564,15,256,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.076000,1975,75,13,4,620,1.6500,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
564,24,256,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.076000,1975,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
565,4,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.074000,1509,61,13,4,616,8.9800,0.5812,34.872,1,1123,23628,87.5,12.5,100.0,0.0
565,12,256,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0.076000,1970,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
565,27,256,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0.075000,1376,59,9,4,612,9.8700,0.4911,29.467,1,1123,23628,100.0,0.0,25.0,75.0
565,28,256,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0.076000,1918,75,13,4,611,15.2500,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
566,22,256,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.074000,1509,61,13,4,616,9.0900,0.5812,34.872,1,1123,23628,62.5,37.5,100.0,0.0
566,24,256,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3800,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
566,25,256,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7500,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
566,26,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.074000,1509,61,13,4,616,9.1800,0.5812,34.872,1,1123,23628,87.5,12.5,100.0,0.0
567,3,256,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0.076000,1970,75,13,4,620,9.4700,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
567,7,256,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
567,19,256,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0.076000,1970,75,13,4,620,9.4800,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
567,21,256,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3100,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
567,27,256,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0.076000,1970,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
567,28,256,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1975,75,13,4,620,12.2200,0.7184,43.102,1,1123,23628,0.0,100.0,37.5,62.5
568,11,256,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0.076000,1971,75,13,4,620,9.3200,0.7184,43.107,1,1123,23628,25.0,75.0,50.0,50.0
568,13,256,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,2.1700,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
568,17,256,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.3000,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
568,21,256,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7600,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
568,25,256,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0.076000,1968,75,13,4,620,9.5100,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
568,28,256,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.076000,1970,75,13,4,620,2.7700,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
569,12,256,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,14.2500,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
569,13,256,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2100,0.5812,34.872,1,1123,23628,50.0,50.0,100.0,0.0
569,17,256,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2700,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
569,18,256,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0.076000,1967,75,13,4,620,9.4500,0.7184,43.107,1,1123,23628,12.5,87.5,37.5,62.5
569,22,256,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.9100,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
570,11,256,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1981,75,13,4,620,9.8600,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
570,13,256,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.076000,1975,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
570,24,256,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0.076000,1975,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,37.5,62.5,75.0,25.0
570,26,256,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.8700,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
571,4,256,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0.076000,1970,75,13,4,620,9.9900,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
571,19,256,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0.076000,1970,75,13,4,620,10.1700,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
572,11,256,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2300,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
572,14,256,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0.076000,1975,75,13,4,620,9.1400,0.7184,43.102,1,1123,23628,87.5,12.5,62.5,37.5
573,13,256,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,12.2400,0.7184,43.102,1,1123,23628,37.5,62.5,25.0,75.0
573,16,256,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.4100,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
573,19,256,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
574,19,256,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0.076000,1970,75,13,4,620,9.3400,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
574,21,256,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
574,29,256,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0.076000,1975,75,13,4,620,9.3300,0.7184,43.102,1,1123,23628,50.0,50.0,75.0,25.0
575,9,256,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0.076000,1975,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
575,20,256,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0.076000,1967,75,13,4,620,9.5600,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
575,23,256,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.076000,1975,75,13,4,620,9.6200,0.7184,43.102,1,1123,23628,87.5,12.5,62.5,37.5
576,5,256,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3100,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
576,12,256,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1509,60,13,4,614,9.2300,0.5812,34.872,1,1123,23628,50.0,50.0,100.0,0.0
576,24,256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.075000,1379,60,9,4,614,9.1400,0.4911,29.467,1,1123,23628,100.0,0.0,62.5,37.5
577,11,256,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1973,75,13,4,620,7.9500,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
577,25,256,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1973,75,13,4,620,2.2900,0.7184,43.102,1,1123,23628,75.0,25.0,12.5,87.5
578,11,256,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
578,13,256,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,2.0100,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
578,17,256,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6200,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
579,10,256,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3200,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
