generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,s7_mult,s7_add,s8_mult,s8_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
640,0,512,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.076000,1989,78,13,4,627,9.4200,0.8014,42.740,1,2415,49104,88.9,11.1,44.4,55.6
640,1,512,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0.076000,1991,78,13,4,627,2.7700,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
640,2,512,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.075000,1393,63,9,4,621,9.0100,0.5530,29.493,1,2415,49104,100.0,0.0,44.4,55.6
640,3,512,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1994,78,13,4,627,13.1900,0.8014,42.740,1,2415,49104,22.2,77.8,11.1,88.9
640,4,512,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2700,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
640,5,512,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0.076000,1994,78,13,4,627,10.0500,0.8014,42.740,1,2415,49104,88.9,11.1,11.1,88.9
640,6,512,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
640,7,512,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0.076000,1995,78,13,4,627,1.8800,0.8014,42.740,1,2415,49104,77.8,22.2,22.2,77.8
640,9,512,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.076000,1944,78,13,4,618,11.3800,0.8012,42.729,1,2415,49104,33.3,66.7,0.0,100.0
640,14,512,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0.076000,1988,78,13,4,627,9.4100,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
640,16,512,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0.076000,1991,78,13,4,627,9.8500,0.8014,42.740,1,2415,49104,77.8,22.2,33.3,66.7
640,18,512,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0.076000,1994,78,13,4,627,10.1500,0.8014,42.740,1,2415,49104,88.9,11.1,11.1,88.9
640,19,512,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0.076000,1997,78,13,4,627,9.3900,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
640,20,512,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0.076000,1988,78,13,4,627,9.6900,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
640,22,512,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
640,23,512,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.074000,1501,64,13,4,623,9.2100,0.6549,34.930,1,2415,49104,55.6,44.4,100.0,0.0
640,25,512,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
640,27,512,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1989,78,13,4,627,9.6700,0.8014,42.740,1,2415,49104,88.9,11.1,22.2,77.8
640,28,512,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2300,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
641,2,512,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.074000,1501,64,13,4,623,8.9600,0.6549,34.930,1,2415,49104,66.7,33.3,100.0,0.0
641,4,512,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1996,78,13,4,627,13.6200,0.8014,42.740,1,2415,49104,11.1,88.9,11.1,88.9
641,5,512,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.075000,1399,63,9,4,621,9.7500,0.5530,29.493,1,2415,49104,100.0,0.0,33.3,66.7
641,6,512,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2300,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
641,11,512,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,1.5600,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
641,15,512,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.075000,1392,63,9,4,621,9.0000,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
641,19,512,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.076000,1998,78,13,4,627,9.4200,0.8014,42.740,1,2415,49104,77.8,22.2,55.6,44.4
641,22,512,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
641,25,512,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.076000,1991,78,13,4,627,8.9700,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
642,1,512,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.075000,1393,63,9,4,621,9.0600,0.5530,29.493,1,2415,49104,100.0,0.0,22.2,77.8
642,5,512,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0.076000,1991,78,13,4,627,9.4800,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
642,6,512,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1501,64,13,4,623,9.2100,0.6549,34.930,1,2415,49104,44.4,55.6,100.0,0.0
642,7,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2800,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
642,9,512,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
642,12,512,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
642,14,512,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.076000,1996,78,13,4,627,8.9000,0.8022,42.782,1,2415,49104,55.6,44.4,77.8,22.2
642,15,512,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.076000,1996,78,13,4,627,9.6100,0.8012,42.729,1,2415,49104,88.9,11.1,55.6,44.4
642,16,512,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.076000,1991,78,13,4,627,8.9500,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
642,20,512,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0.076000,1984,78,13,4,627,1.8500,0.8019,42.767,1,2415,49104,88.9,11.1,11.1,88.9
642,21,512,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,2001,78,13,4,627,9.7500,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
642,23,512,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1988,78,13,4,627,9.6400,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
642,26,512,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
643,0,512,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
643,3,512,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.076000,1989,78,13,4,627,9.4000,0.8014,42.740,1,2415,49104,88.9,11.1,55.6,44.4
643,5,512,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,11.8300,0.8012,42.729,1,2415,49104,22.2,77.8,22.2,77.8
643,6,512,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.075000,1392,63,9,4,621,9.6400,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
643,8,512,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0.076000,1990,78,13,4,627,1.5700,0.8014,42.740,1,2415,49104,77.8,22.2,11.1,88.9
643,9,512,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
643,13,512,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1993,78,13,4,627,11.4900,0.8012,42.729,1,2415,49104,33.3,66.7,22.2,77.8
643,17,512,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.076000,1991,78,13,4,627,8.9000,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
643,18,512,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6200,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
643,19,512,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0.076000,1987,78,13,4,627,9.4800,0.8012,42.729,1,2415,49104,77.8,22.2,33.3,66.7
643,24,512,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.075000,1393,63,9,4,621,1.9400,0.5530,29.493,1,2415,49104,100.0,0.0,22.2,77.8
643,28,512,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
644,6,512,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0.076000,1991,78,13,4,627,9.4600,0.8012,42.729,1,2415,49104,88.9,11.1,55.6,44.4
644,9,512,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
644,10,512,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
644,13,512,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0.076000,1988,78,13,4,627,9.4100,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
644,14,512,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
644,15,512,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0.076000,1991,78,13,4,627,10.0800,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
644,19,512,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,4.1300,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
644,22,512,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
644,24,512,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0.076000,1944,78,13,4,618,10.0000,0.8012,42.729,1,2415,49104,88.9,11.1,0.0,100.0
644,26,512,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1988,78,13,4,627,6.4600,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
645,1,512,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
645,4,512,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,66.7,33.3,100.0,0.0
645,10,512,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.076000,1991,78,13,4,627,9.4200,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
645,11,512,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2500,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
645,14,512,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
645,16,512,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
645,19,512,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.074000,1501,64,13,4,623,9.2100,0.6549,34.930,1,2415,49104,66.7,33.3,100.0,0.0
645,20,512,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.075000,1394,63,9,4,621,9.5800,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
645,24,512,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0.075000,1393,63,9,4,621,9.0000,0.5530,29.493,1,2415,49104,100.0,0.0,44.4,55.6
645,26,512,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
645,28,512,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2800,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
645,29,512,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.075000,1393,63,9,4,621,9.4100,0.5530,29.493,1,2415,49104,100.0,0.0,55.6,44.4
646,0,512,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6500,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
646,1,512,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
646,4,512,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,2001,78,13,4,627,9.7500,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
646,10,512,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6700,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
646,11,512,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2300,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
646,12,512,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
646,16,512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.075000,1392,63,9,4,621,8.9000,0.5525,29.467,1,2415,49104,100.0,0.0,77.8,22.2
646,17,512,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
646,18,512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.074000,1501,64,13,4,623,9.2100,0.6549,34.930,1,2415,49104,77.8,22.2,100.0,0.0
646,26,512,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
646,28,512,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,1.9000,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
647,3,512,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
647,4,512,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0.076000,1997,78,13,4,627,9.3900,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
647,6,512,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
647,8,512,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2300,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
647,14,512,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0.076000,1997,78,13,4,627,9.3600,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
647,16,512,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
647,19,512,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.076000,1988,78,13,4,627,2.2200,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
647,20,512,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
647,24,512,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
647,26,512,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1995,78,13,4,627,1.9900,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
648,2,512,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
648,7,512,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
648,9,512,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2800,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
648,10,512,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,1.5700,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
648,14,512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.075000,1392,63,9,4,621,8.9700,0.5525,29.467,1,2415,49104,100.0,0.0,88.9,11.1
648,23,512,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2400,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
648,25,512,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
648,26,512,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,1.5400,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
648,28,512,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
649,1,512,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
649,4,512,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,1.5600,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
649,5,512,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0.076000,1988,78,13,4,627,9.3700,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
649,8,512,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6700,0.8014,42.740,1,2415,49104,77.8,22.2,22.2,77.8
649,10,512,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1994,78,13,4,627,13.1900,0.8014,42.740,1,2415,49104,11.1,88.9,11.1,88.9
649,11,512,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,66.7,33.3,100.0,0.0
649,13,512,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
649,19,512,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.076000,1944,78,13,4,618,12.8800,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
649,22,512,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
650,3,512,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
650,7,512,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1985,78,13,4,627,3.6100,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
650,9,512,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.076000,1997,78,13,4,627,9.3600,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
650,14,512,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1501,64,13,4,623,9.2100,0.6549,34.930,1,2415,49104,44.4,55.6,100.0,0.0
650,16,512,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0.077000,1989,78,13,4,627,9.5400,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
650,17,512,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.076000,1991,78,13,4,627,2.6800,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
650,21,512,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2300,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
650,24,512,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.074000,1501,64,13,4,623,9.1800,0.6549,34.930,1,2415,49104,44.4,55.6,100.0,0.0
650,29,512,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.075000,1389,63,9,4,621,10.0000,0.5530,29.493,1,2415,49104,100.0,0.0,22.2,77.8
651,4,512,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1994,78,13,4,627,13.6200,0.8014,42.740,1,2415,49104,0.0,100.0,11.1,88.9
651,10,512,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0.076000,1991,78,13,4,627,1.7900,0.8012,42.729,1,2415,49104,77.8,22.2,22.2,77.8
651,11,512,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0.076000,1991,78,13,4,627,9.4400,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
651,13,512,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,1.6000,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
651,14,512,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.076000,1991,78,13,4,627,8.9000,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
651,17,512,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2700,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
651,21,512,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
651,28,512,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1507,64,13,4,623,9.2100,0.6550,34.935,1,2415,49104,55.6,44.4,100.0,0.0
651,29,512,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,14.0400,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
652,0,512,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6700,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
652,2,512,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
652,3,512,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
652,4,512,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0.076000,1991,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
652,5,512,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2500,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
652,9,512,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
652,10,512,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0.076000,1993,78,13,4,627,1.9300,0.8012,42.729,1,2415,49104,77.8,22.2,22.2,77.8
652,11,512,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2800,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
652,14,512,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.076000,1991,78,13,4,627,8.9700,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
652,16,512,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0.077000,1989,78,13,4,627,9.3900,0.8014,42.740,1,2415,49104,77.8,22.2,44.4,55.6
652,19,512,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0.076000,1997,78,13,4,627,9.3600,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
